,name,review_count,rating,price,latitude,longitude,alias,address1,city,zip_code,display_address
2321,Flavas International Grill,149,4.0,$$,40.82704,-73.92511,caribbean,854 Gerard Ave,Bronx,10451,"['854 Gerard Ave', 'Bronx, NY 10451']"
2322,Yukka Latin Bistro,184,4.0,$$,40.906445,-73.903875,latin,5684 Riverdale Ave,Bronx,10471,"['5684 Riverdale Ave', 'Bronx, NY 10471']"
2323,Tosca Cafe,468,3.0,$$$,40.819109,-73.817517,pizza,4038 E Tremont Ave,Bronx,10465,"['4038 E Tremont Ave', 'Bronx, NY 10465']"
2324,Zeppieri & Sons Bakery,106,4.0,$,40.84692,-73.83177,bakeries,3004 Buhre Ave,Bronx,10461,"['3004 Buhre Ave', 'Bronx, NY 10461']"
2325,SOFRA  - Traditional Greek & Albanian cuisine,48,4.5,$$,40.8545299,-73.85499,greek,2011A Williamsbridge Rd,Bronx,10461,"['2011A Williamsbridge Rd', 'Bronx, NY 10461']"
2326,Inwood Farm,662,4.0,$$,40.872860841400616,-73.91834640216938,coffee,600 W 218th St,New York,10034,"['600 W 218th St', 'New York, NY 10034']"
2327,H.I.M Ital Health Food Market,46,4.5,$,40.897633,-73.854665,healthmarkets,4374B White Plains Rd,Bronx,10466,"['4374B White Plains Rd', 'Bronx, NY 10466']"
2328,Fratelli,96,4.0,$$,40.862992,-73.8435449,italian,2507 Eastchester Rd,Bronx,10469,"['2507 Eastchester Rd', 'Bronx, NY 10469']"
2329,Lechonera La Piraña,40,5.0,$,40.8156549792076,-73.9062440022826,foodstands,766 E 152nd St,Bronx,10455,"['766 E 152nd St', 'Bronx, NY 10455']"
2330,Made In Puerto Rico Latin Cuisine,375,3.5,$$,40.83451,-73.82907,cocktailbars,3363 E Tremont Ave,Bronx,10461,"['3363 E Tremont Ave', 'Bronx, NY 10461']"
2331,The Handpulled Noodle,1011,4.0,$$,40.828384,-73.948674,chinese,3600 Broadway,New York,10031,"['3600 Broadway', 'Ste 3', 'New York, NY 10031']"
2332,Tommy's Pizza,135,4.0,$,40.8195671,-73.8173523,pizza,4033 E Tremont Ave,Bronx,10465,"['4033 E Tremont Ave', 'Bronx, NY 10465']"
2333,Menya Sandaime,813,4.0,$$,40.849738,-73.9677057,japanese,1638 Parker Ave,Fort Lee,7024,"['1638 Parker Ave', 'Fort Lee, NJ 07024']"
2334,Prince Coffee House,132,4.0,$$,40.85361,-73.88898,coffee,2306 Arthur Ave,Bronx,10458,"['2306 Arthur Ave', 'Bronx, NY 10458']"
2335,Tibbett Diner,115,4.0,$,40.88038,-73.90906,diners,3033 Tibbett Ave,Bronx,10463,"['3033 Tibbett Ave', 'Bronx, NY 10463']"
2336,Bella Notte,209,4.0,$$,40.886035,-73.909539,pizza,3524 Johnson Ave,Bronx,10463,"['3524 Johnson Ave', 'Bronx, NY 10463']"
2337,Curry & Kebab,97,4.0,$$,40.8740694334906,-73.8795868679881,halal,3111 Bainbridge Ave,Bronx,10467,"['3111 Bainbridge Ave', 'Bronx, NY 10467']"
2338,Tokyo House,98,4.0,$$,40.9056206,-73.9040833,japanese,5648 Riverdale Ave,Bronx,10471,"['5648 Riverdale Ave', 'Bronx, NY 10471']"
2339,The Black Whale,184,3.5,$$,40.846302,-73.786432,newamerican,279 City Island Ave,Bronx,10464,"['279 City Island Ave', 'Bronx, NY 10464']"
2340,Moss Cafe,149,4.0,$$,40.8852583739579,-73.9100218063601,cafes,3260 Johnson Ave,Bronx,10463,"['3260 Johnson Ave', 'Bronx, NY 10463']"
2341,Burger Heights,440,4.0,$,40.85022,-73.93451,burgers,177 Wadsworth Ave,New York,10033,"['177 Wadsworth Ave', 'New York, NY 10033']"
2342,Tandoori Place,68,4.5,$$,40.83597304468253,-73.8536453,indpak,2146 Starling Ave,Bronx,10462,"['2146 Starling Ave', 'Bronx, NY 10462']"
2343,Addeo Bakers,42,4.5,$,40.85443,-73.88723,bakeries,2372 Hughes Ave,Bronx,10458,"['2372 Hughes Ave', 'Bronx, NY 10458']"
2344,Terranova Bakery,56,4.5,$$,40.8544,-73.88481,bakeries,691 E 187th St,Bronx,10458,"['691 E 187th St', 'Bronx, NY 10458']"
2345,Pio Pio 4,212,3.5,$$,40.805956,-73.913923,latin,264 Cypress Ave,Bronx,10454,"['264 Cypress Ave', 'Bronx, NY 10454']"
2346,Cachapas y mas,370,4.0,$,40.862244,-73.92475,venezuelan,107 Dyckman St,New York,10040,"['107 Dyckman St', 'New York, NY 10040']"
2347,Zen Ramen & Sushi,2193,4.5,$$,40.75177475474212,-73.98897630211589,sushi,150 W 36th street,New York,10018,"['150 W 36th street', 'New York, NY 10018']"
2348,Chicken Vs Lamb,56,4.5,$,40.8489762040892,-73.845446217529,mideastern,1825 Eastchester Rd,Bronx,10461,"['1825 Eastchester Rd', 'Bronx, NY 10461']"
2349,Brisas Del Caribe,190,3.5,$,40.832159,-73.851463,dominican,1207 Castle Hill Ave,Bronx,10462,"['1207 Castle Hill Ave', 'Bronx, NY 10462']"
2350,Saggio,641,4.0,$$,40.8514099281625,-73.9395604556239,italian,829 W 181st St,New York,10033,"['829 W 181st St', 'New York, NY 10033']"
2351,Stan's Sports Bar,142,4.0,$$,40.8268203,-73.9263982,sportsbars,836 River Ave,Bronx,10451,"['836 River Ave', 'Bronx, NY 10451']"
2352,Bella Pizza,86,4.0,$,40.86291,-73.90197,pizza,19 W Fordham Rd,Bronx,10468,"['19 W Fordham Rd', 'Bronx, NY 10468']"
2353,Pisticci,930,4.0,$$,40.8141624,-73.960288,italian,125 La Salle St,New York,10027,"['125 La Salle St', 'New York, NY 10027']"
2354,Menchie's Frozen Yogurt,73,4.5,$,40.8865829,-73.9099462,icecream,3555 Johnson Ave,Bronx,10463,"['3555 Johnson Ave', 'Bronx, NY 10463']"
2355,The Grange Bar and Eatery,1003,4.0,$$,40.8225233274899,-73.949358447155,bars,1635 Amsterdam Ave,New York,10031,"['1635 Amsterdam Ave', 'New York, NY 10031']"
2356,The Bronx Beer Hall,155,3.5,$$,40.854065223926746,-73.88821892775319,newamerican,2344 Arthur Ave,Bronx,10458,"['2344 Arthur Ave', 'Bronx, NY 10458']"
2357,Tampopo Ramen,445,4.0,$$,40.8505899,-73.93648,ramen,1 Bennett Ave,New York,10033,"['1 Bennett Ave', 'New York, NY 10033']"
2358,Honey's Thai Pavilion,242,3.5,$$,40.8477712,-73.8312306,thai,3036 Westchester Ave,Bronx,10461,"['3036 Westchester Ave', 'Bronx, NY 10461']"
2359,Palace of Japan,187,3.5,$$,40.88612,-73.91,japanese,3505 Johnson Ave,Bronx,10463,"['3505 Johnson Ave', 'Bronx, NY 10463']"
2360,Fine Food Cuisine,101,4.0,$$,40.84519,-73.86704,newamerican,671 Morris Park Ave,Bronx,10462,"['671 Morris Park Ave', 'Bronx, NY 10462']"
2361,Morrone Pastry Shop & Cafe,126,3.5,$,40.85471,-73.8886799,bakeries,2349 Arthur Ave,Bronx,10458,"['2349 Arthur Ave', 'Bronx, NY 10458']"
2362,The Healthy Kitchen,105,4.0,$$,40.85035,-73.851727,salad,1135C Morris Park Ave,Bronx,10461,"['1135C Morris Park Ave', 'Bronx, NY 10461']"
2363,The Wicked Wolf,107,4.0,$$,40.81967,-73.81739,italian,4029 E Tremont Ave,Bronx,10465,"['4029 E Tremont Ave', 'Bronx, NY 10465']"
2364,Pasquale Rigoletto Restaurant,188,3.5,$$,40.8538,-73.88925,italian,2311 Arthur Ave,Bronx,10458,"['2311 Arthur Ave', 'Bronx, NY 10458']"
2365,ROKC,471,4.5,$$,40.8235051,-73.9522425,ramen,3452 Broadway,New York,10031,"['3452 Broadway', 'New York, NY 10031']"
2366,Sabrosura 2,139,4.0,$$,40.8317697392748,-73.86583769469,spanish,1808 Westchester Ave,Bronx,10472,"['1808 Westchester Ave', 'Bronx, NY 10472']"
2367,San Jose Restaurant,45,4.5,$,40.8241674799833,-73.9279800807582,mexican,109 E 153rd St,Bronx,10451,"['109 E 153rd St', 'Bronx, NY 10451']"
2368,Sorrento Pizzeria,94,4.0,$,40.85447,-73.85438,pizza,2004 Williamsbridge Rd,Bronx,10461,"['2004 Williamsbridge Rd', 'Bronx, NY 10461']"
2369,Los Nisperos,54,4.5,$$,40.81464,-73.9148699,peruvian,500 E 149th St,New York,10455,"['500 E 149th St', 'New York, NY 10455']"
2370,The Edge Harlem,692,4.0,$$,40.8199158,-73.9460373,caribbean,101 Edgecombe Ave,New York,10030,"['101 Edgecombe Ave', 'New York, NY 10030']"
2371,Sangria Cafe,226,3.5,$$,40.8694235021877,-73.8272849569855,latin,2085 Bartow Ave,Bronx,10475,"['2085 Bartow Ave', 'Bronx, NY 10475']"
2372,Sylvia's Restaurant,1938,3.5,$$,40.80865782361808,-73.94452409464206,southern,328 Malcolm X Blvd,New York,10027,"['328 Malcolm X Blvd', 'New York, NY 10027']"
2373,Shangerila Restaurant,261,3.0,$$,40.847301,-73.8330438,sushi,2893 Buhre Ave,Bronx,10461,"['2893 Buhre Ave', 'Bronx, NY 10461']"
2374,SUROSS Thai Bistro,243,4.5,$$,40.846016,-73.9387367,thai,4131 Broadway,New York,10033,"['4131 Broadway', 'New York, NY 10033']"
2375,Unique Fusion Restaurant,84,5.0,$$,40.8670407799303,-73.9210193562469,asianfusion,586 West 207 St,New York,10034,"['586 West 207 St', 'New York, NY 10034']"
2376,Bronx Burger House,52,4.5,$$,40.904725,-73.896945,burgers,5816 Mosholu Ave,Bronx,10471,"['5816 Mosholu Ave', 'Bronx, NY 10471']"
2377,Venezia Pizzeria,46,4.5,$,40.85993,-73.85515,pizza,1115 Astor Ave,Bronx,10469,"['1115 Astor Ave', 'Bronx, NY 10469']"
2378,Step In Restaurant,127,3.5,$$,40.833886,-73.861084,lounges,1309 Metropolitan Ave,Bronx,10462,"['1309 Metropolitan Ave', 'Bronx, NY 10462']"
2379,Beccofino,138,4.0,$$,40.9053542,-73.9004326,italian,5704 Mosholu Ave,Bronx,10471,"['5704 Mosholu Ave', 'Bronx, NY 10471']"
2380,Dino's Pizza,100,4.0,$,40.905006,-73.901298,pizza,5660 Mosholu Ave,Bronx,10471,"['5660 Mosholu Ave', 'Bronx, NY 10471']"
2381,Bagels On Bartow,65,4.5,$,40.8692951,-73.8299709,bagels,2033 Bartow Ave,Bronx,10475,"['2033 Bartow Ave', 'Bronx, NY 10475']"
2382,Tryon Public House,409,4.0,$$,40.8649821372469,-73.927843119049,tradamerican,4740 Broadway,New York,10040,"['4740 Broadway', 'New York, NY 10040']"
2383,Pocion,175,4.5,$$,40.8475749396196,-73.9384309485114,vegan,704 W 177th St,New York,10033,"['704 W 177th St', 'New York, NY 10033']"
2384,Locksmith Bar,417,4.0,$$,40.8573807,-73.9325659,newamerican,4463 Broadway,New York,10040,"['4463 Broadway', 'New York, NY 10040']"
2385,Seis Vecinos Restaurant,142,3.5,$$,40.81533,-73.90317,latin,640 Prospect Ave,Bronx,10455,"['640 Prospect Ave', 'Bronx, NY 10455']"
2386,La Cocina Boricua,200,3.5,$$,40.83449,-73.85047,latin,2245 B Westchester Ave,Bronx,10462,"['2245 B Westchester Ave', 'Bronx, NY 10462']"
2387,So Kong Dong,761,4.0,$$,40.85056,-73.96702,korean,130 Main St,Fort Lee,7024,"['130 Main St', 'Fort Lee, NJ 07024']"
2388,Sea Shore Restaurant & Marina,406,3.0,$$$,40.854201,-73.790912,seafood,591 City Island Ave,Bronx,10464,"['591 City Island Ave', 'Bronx, NY 10464']"
2389,Moon Star Grill,120,4.0,$$,40.8861089331436,-73.909908766271,asianfusion,3519-25 Johnson Ave,Riverdale,10463,"['3519-25 Johnson Ave', 'Riverdale, NY 10463']"
2390,Shanghai Red Asian Latin Bistro,132,3.5,$$,40.8401620296024,-73.8425095552948,asianfusion,127 Westchester Sq,Bronx,10461,"['127 Westchester Sq', 'Bronx, NY 10461']"
2391,Yankee J-Z Pizza,63,4.5,$,40.8292327076197,-73.8757006824017,pizza,1599 Westchester Ave,Bronx,10472,"['1599 Westchester Ave', 'Bronx, NY 10472']"
2392,Tony's Pier,223,3.5,$$,40.837476,-73.7831385,seafood,1 City Island Ave,Bronx,10464,"['1 City Island Ave', 'Bronx, NY 10464']"
2393,Muscle Maker Grill,116,4.0,$$,40.8195,-73.8171,newamerican,4041 E Tremont Ave,Bronx,10465,"['4041 E Tremont Ave', 'Bronx, NY 10465']"
2394,Ali's Roti Shop,101,4.0,$,40.894,-73.85684,trinidadian,4220 White Plains Rd,Bronx,10466,"['4220 White Plains Rd', 'Bronx, NY 10466']"
2395,Eating Tree,137,3.5,$,40.8281599,-73.92442,caribbean,892 Gerard Ave,Bronx,10452,"['892 Gerard Ave', 'Bronx, NY 10452']"
2396,Nicky's Coffee Shop,68,4.0,$,40.8748959634318,-73.879283460723,breakfast_brunch,3140 Bainbridge Ave,Bronx,10467,"['3140 Bainbridge Ave', 'Bronx, NY 10467']"
2397,Jin Ramen - West Harlem,1122,4.0,$$,40.8154774,-73.9587672,ramen,3183 Broadway,New York,10027,"['3183 Broadway', 'New York, NY 10027']"
2398,Benyam Cuisine,144,4.5,$$,40.82522,-73.94058,ethiopian,2795 Frederick Douglas Blvd,New York,10039,"['2795 Frederick Douglas Blvd', 'New York, NY 10039']"
2399,Blackstone Bar & Grill,98,4.0,$$,40.887361171014,-73.9071422050018,sportsbars,3713 Riverdale Ave,Bronx,10463,"['3713 Riverdale Ave', 'Bronx, NY 10463']"
2400,Queen Of Tacos,117,3.5,$$,40.880223,-73.883453,mexican,9 E Mosholu Pkwy N,Bronx,10467,"['9 E Mosholu Pkwy N', 'Bronx, NY 10467']"
2401,McDermott's Pub,62,4.0,$$,40.84276,-73.84622,pubs,2634 E Tremont Ave,Bronx,10461,"['2634 E Tremont Ave', 'Bronx, NY 10461']"
2402,ShabuRo,535,4.5,$$,40.8480599,-73.98447,hotpot,520 Bergen Blvd,Palisades Park,7650,"['520 Bergen Blvd', 'Ste 2', 'Palisades Park, NJ 07650']"
2403,The Barbecue Pit,125,4.0,$$,40.90533,-73.89777,bbq,5788 Mosholu Ave,Bronx,10471,"['5788 Mosholu Ave', 'Bronx, NY 10471']"
2404,Vegans Delight,55,4.5,$,40.878643,-73.844436,vegan,3565 Boston Rd,New York,10469,"['3565 Boston Rd', 'New York, NY 10469']"
2405,Escape Latino,112,4.0,$$,40.8483407,-73.8316408,latin,1841 Hobart Ave,Bronx,10461,"['1841 Hobart Ave', 'Bronx, NY 10461']"
2406,Tasty Deli,290,4.0,$,40.8417636163985,-73.9390395039113,delis,4020 Broadway,New York,10032,"['4020 Broadway', 'New York, NY 10032']"
2407,188 Bakery Cuchifritos,89,4.0,$,40.8614682,-73.8983208,bakeries,158 E 188th St,Bronx,10468,"['158 E 188th St', 'Bronx, NY 10468']"
2408,Cross Bronx Pizzeria,62,4.0,$,40.830015,-73.850774,pizza,2170 Cross Bronx Expy,Bronx,10472,"['2170 Cross Bronx Expy', 'Bronx, NY 10472']"
2409,Lash West Indian & American Cuisine,177,3.5,$$,40.87122,-73.8632,indpak,800 Burke Ave,Bronx,10467,"['800 Burke Ave', 'Bronx, NY 10467']"
2410,Yankee Tavern,111,4.0,$$,40.8273023,-73.9252554,sportsbars,72 E 161st St,Bronx,10451,"['72 E 161st St', 'Bronx, NY 10451']"
2411,The Honey Well,301,4.5,$$,40.82849,-73.94862,cocktailbars,3604 Broadway,New York,10031,"['3604 Broadway', 'New York, NY 10031']"
2412,Novelty Eats,97,4.0,$$,40.847874,-73.83174,comfortfood,1821 Hobart Ave,Bronx,10461,"['1821 Hobart Ave', 'Bronx, NY 10461']"
2413,Manolo Tapas,292,4.0,$$,40.84713,-73.93837,tapas,4165 Broadway,New York,10033,"['4165 Broadway', 'New York, NY 10033']"
2414,Royal Coach Diner,211,3.5,$$,40.8724886,-73.8542747,diners,3260 Boston Rd,Bronx,10469,"['3260 Boston Rd', 'Bronx, NY 10469']"
2415,Pizza Palace,134,4.5,$,40.8629818681867,-73.9256393909454,pizza,121 Dyckman St,New York,10034,"['121 Dyckman St', 'New York, NY 10034']"
2416,Crosby Pizza Stop,91,4.0,$,40.846125,-73.831939,pizza,1731 Crosby Ave,Bronx,10461,"['1731 Crosby Ave', 'Bronx, NY 10461']"
2417,Hard Rock Cafe,139,3.5,$$,40.82855,-73.925884,tradamerican,1 E 161st St,Bronx,10451,"['1 E 161st St', 'Yankee Stadium', 'Bronx, NY 10451']"
2418,Patsy's Pizzeria,887,4.0,$$,40.797157,-73.93488,pizza,2287 1st Ave,New York,10035,"['2287 1st Ave', 'New York, NY 10035']"
2419,Rambling House,164,3.5,$$,40.8983612,-73.8671608,pubs,4292 Katonah Ave,Bronx,10470,"['4292 Katonah Ave', 'Bronx, NY 10470']"
2420,Inwood Bar and Grill,539,3.5,$$,40.867068,-73.922459,sportsbars,4892 Broadway,New York,10034,"['4892 Broadway', 'New York, NY 10034']"
2421,Cinco De Mayo,114,3.5,$,40.8225131696248,-73.9115964114002,mexican,837 Washington Ave,Bronx,10451,"['837 Washington Ave', 'Bronx, NY 10451']"
2422,Zhongzhong Noodles - Bronx,31,4.5,$$,40.85658,-73.88415,chinese,657 E 189th St,The Bronx,10458,"['657 E 189th St', 'The Bronx, NY 10458']"
2423,Bono Trattoria,336,4.0,$$,40.8301996389829,-73.9473449424522,pizza,3658 Broadway,New York,10031,"['3658 Broadway', 'New York, NY 10031']"
2424,Roc N Ramen,55,4.0,$$,40.85531,-73.88738,caribbean,606 E 187th St,The Bronx,10473,"['606 E 187th St', 'The Bronx, NY 10473']"
2425,Sugar Hill Cafe,388,4.0,$,40.8242199,-73.9456,coffee,410 W 145th St,New York,10031,"['410 W 145th St', 'New York, NY 10031']"
2426,Agra Grill,83,4.0,$$,40.88465,-73.86244,indpak,3835 White Plains Rd,Bronx,10467,"['3835 White Plains Rd', 'Bronx, NY 10467']"
2427,Sugi sushi,93,4.0,$$,40.82516,-73.82025,sushi,3799 E Tremont Ave,Bronx,10465,"['3799 E Tremont Ave', 'Bronx, NY 10465']"
2428,Pepe's Place,406,4.5,$$,40.9209170900794,-73.7875532358885,seafood,560 North Ave,New Rochelle,10801,"['560 North Ave', 'New Rochelle, NY 10801']"
2429,Dallas BBQ,234,3.0,$$,40.86205,-73.91179,bbq,281 W Fordham Rd,Bronx,10468,"['281 W Fordham Rd', 'Bronx, NY 10468']"
2430,Sottocasa Pizzeria - Harlem,309,4.5,$$,40.8055499,-73.94746,pizza,227 Lenox Ave,New York,10027,"['227 Lenox Ave', 'New York, NY 10027']"
2431,Portofino Restaurant,229,3.5,$$$,40.853397,-73.79028,italian,555 City Island Ave,Bronx,10464,"['555 City Island Ave', 'Bronx, NY 10464']"
2432,Franco's,40,4.5,$,40.8173294067383,-73.9214859008789,juicebars,295 E 149th St,New York,10451,"['295 E 149th St', 'New York, NY 10451']"
2433,El Kallejon,319,4.5,$$,40.798538,-73.938805,tapas,209 E 117th St,New York,10035,"['209 E 117th St', 'New York, NY 10035']"
2434,The Chipped Cup,404,4.0,$$,40.828716,-73.948592,coffee,3610 Broadway,New York,10031,"['3610 Broadway', 'New York, NY 10031']"
2435,LoLo's Seafood Shack,793,4.0,$$,40.80486,-73.95567,seafood,303 W 116th St,New York,10026,"['303 W 116th St', 'New York, NY 10026']"
2436,Fumo Pizza-Bar-Pasta,527,4.0,$$,40.821427,-73.950638,pizza,1600 Amsterdam Ave,New York,10031,"['1600 Amsterdam Ave', 'New York, NY 10031']"
2437,Pique 86,41,4.5,$,40.8696737140417,-73.8902724534273,mexican,220 E 198th St,Bronx,10458,"['220 E 198th St', 'Bronx, NY 10458']"
2438,Louie's Dale Diner,129,3.5,$$,40.87901,-73.90412,diners,189 W 231st St,Bronx,10463,"['189 W 231st St', 'Bronx, NY 10463']"
2439,Central Caribbean Bakery,31,4.5,$,40.8711052990805,-73.8476570921214,bakeries,1322-C E Gunhill Rd,East Bronx,10469,"['1322-C E Gunhill Rd', 'East Bronx, NY 10469']"
2440,Nick's Pizza Restaurant,67,4.0,$,40.8703332,-73.8462856,pizza,1356 E Gun Hill Rd,Bronx,10469,"['1356 E Gun Hill Rd', 'Bronx, NY 10469']"
2441,ININE Bistro,78,4.0,$$,40.80674,-73.926696,waffles,53 Bruckner Blvd,New York,10454,"['53 Bruckner Blvd', 'New York, NY 10454']"
2442,Jerome Pizza,76,4.0,$,40.873216463621,-73.8888399776716,pizza,21 Bedford Park Blvd E,Bronx,10468,"['21 Bedford Park Blvd E', 'Bronx, NY 10468']"
2443,G's Coffee Shop,75,4.5,$,40.8681434,-73.9216979,mexican,634 W 207th St,New York,10034,"['634 W 207th St', 'New York, NY 10034']"
2444,Burger Time,147,3.5,$$,40.8490600585938,-73.8534164428711,salad,1080 Morris Park Ave,Bronx,10461,"['1080 Morris Park Ave', 'Bronx, NY 10461']"
2445,Morris Park Bake Shop,57,4.0,$$,40.84839,-73.85601,bakeries,1007 Morris Park Ave,Bronx,10462,"['1007 Morris Park Ave', 'Bronx, NY 10462']"
2446,Seafood City,313,3.0,$$,40.8509765634744,-73.7896340329358,seafood,459 City Island Ave,Bronx,10464,"['459 City Island Ave', 'Bronx, NY 10464']"
2447,Tana Thai,209,3.0,$$,40.8513635,-73.8439993,thai,1890 Eastchester Rd,Bronx,10461,"['1890 Eastchester Rd', 'Bronx, NY 10461']"
2448,Aman,35,4.5,$,40.885147,-73.8794078,pakistani,3594 Jerome Ave,Bronx,10452,"['3594 Jerome Ave', 'Bronx, NY 10452']"
2449,Pruzzo's Stop One Deli,62,4.0,$,40.8467672,-73.8326353,delis,2937 Westchester Ave,Bronx,10461,"['2937 Westchester Ave', 'Bronx, NY 10461']"
2450,Pizza Barn,459,4.0,$$,40.92033366683442,-73.86751644723435,pizza,471 Central Park Ave,Yonkers,10704,"['471 Central Park Ave', 'Yonkers, NY 10704']"
2451,Egidio Pastry Shop,105,3.5,$$$,40.85493,-73.8869,bakeries,622 E 187th St,Bronx,10458,"['622 E 187th St', 'Bronx, NY 10458']"
2452,Tasty Picks,93,3.5,$,40.8817454174423,-73.8794161271287,juicebars,89 E Gunhill Rd,New York,10467,"['89 E Gunhill Rd', 'New York, NY 10467']"
2453,Mexicana Deli Grocery,46,4.5,$,40.87233,-73.87775,mexican,339 E 204th St,Bronx,10467,"['339 E 204th St', 'Bronx, NY 10467']"
2454,There Should Always Be Cake,87,3.5,$$,40.84294,-73.8511,cupcakes,2465 E Tremont Ave,Bronx,10461,"['2465 E Tremont Ave', 'Bronx, NY 10461']"
2455,Sushi Q Japanese Restaurant,102,3.5,$$,40.84424,-73.83035,sushi,1610 Crosby Ave,Bronx,10461,"['1610 Crosby Ave', 'Bronx, NY 10461']"
2456,Barino's Market,48,4.5,$$,40.8461336,-73.8194777,grocery,3244 Ampere Ave,Bronx,10465,"['3244 Ampere Ave', 'Bronx, NY 10465']"
2457,Pastosa Ravioli,24,5.0,$$$,40.82465,-73.8205259,pastashops,3812 East Tremont Ave,Bronx,10465,"['3812 East Tremont Ave', 'Bronx, NY 10465']"
2458,Native Noodles,111,4.5,$$,40.83824104348622,-73.93765379999999,singaporean,2129 Amsterdam Ave,New York,10032,"['2129 Amsterdam Ave', 'New York, NY 10032']"
2459,Paula's Soul Cafe,196,3.5,$$,40.89269,-73.85568,seafood,746 E 233rd St,Bronx,10466,"['746 E 233rd St', 'Bronx, NY 10466']"
2460,Fauzia's Heavenly Delights,38,4.5,$,40.8264,-73.92115,caribbean,161st St & Sheridan Ave,Bronx,10451,"['161st St & Sheridan Ave', 'Bronx, NY 10451']"
2461,Ann Clair's Salumeria,68,4.0,$,40.8498992919922,-73.851676940918,delis,1130 Morris Park Ave,Bronx,10461,"['1130 Morris Park Ave', 'Bronx, NY 10461']"
2462,Smashburger,105,3.5,$$,40.88446633,-73.90030895,burgers,193 W 237th St,Bronx,10463,"['193 W 237th St', 'Bronx, NY 10463']"
2463,BCD Tofu House,522,4.0,$$,40.84963164766816,-73.97011202825998,korean,1640 Schlosser St,Fort Lee,7024,"['1640 Schlosser St', 'Unit C1', 'Fort Lee, NJ 07024']"
2464,Siam Square,128,3.5,$$,40.8786081,-73.9170971,thai,564 Kappock St,Bronx,10463,"['564 Kappock St', 'Bronx, NY 10463']"
2465,Icehouse Cafe Waterfront Restaurant,132,3.5,$$,40.816987135363874,-73.80671108161565,italian,140 Reynolds Ave,Bronx,10465,"['140 Reynolds Ave', 'Bronx, NY 10465']"
2466,Catania's Pizzeria & Cafe,37,4.5,$,40.853683,-73.889304,pizza,2305 Arthur Ave,Bronx,10458,"['2305 Arthur Ave', 'Bronx, NY 10458']"
2467,Mumbai Masala,242,4.5,$$,40.82695,-73.94676,indpak,1768 Amsterdam Ave,New York,10031,"['1768 Amsterdam Ave', 'New York, NY 10031']"
2468,Brewski's,143,3.5,$$,40.8265599,-73.8224469,bars,3718 E Tremont Ave,Bronx,10465,"['3718 E Tremont Ave', 'Bronx, NY 10465']"
2469,Obaltan,414,4.5,$$$,40.8314694,-73.9829498,korean,799 Abbot Blvd,Fort Lee,7024,"['799 Abbot Blvd', 'Fort Lee, NJ 07024']"
2470,China Mia,48,4.0,$,40.8581892,-73.8675759,chinese,2232 White Plains Rd,Bronx,10467,"['2232 White Plains Rd', 'Bronx, NY 10467']"
2471,Santa Fe Grill & Bar,99,3.5,$$,40.891321,-73.8977337,mexican,6025 Broadway,Bronx,10471,"['6025 Broadway', 'Bronx, NY 10471']"
2472,Hokkaido Ramen Santouka,718,4.0,$$,40.81627,-73.97983,ramen,595 River Rd,Edgewater,7020,"['595 River Rd', 'Edgewater, NJ 07020']"
2473,El Nuevo Bohio Lechonera,102,3.5,$$,40.844086,-73.887903,dominican,791 E Tremont Ave,Bronx,10460,"['791 E Tremont Ave', 'Bronx, NY 10460']"
2474,Jp's City Island,196,3.5,$$$,40.85742,-73.79065,seafood,703 Minnieford Ave,Bronx,10464,"['703 Minnieford Ave', 'Bronx, NY 10464']"
2475,Soba Noodle Azuma,367,4.5,$$,40.85172,-73.97219,japanese,246 Main St,Fort Lee,7024,"['246 Main St', 'Fort Lee, NJ 07024']"
2476,Family's Cafe,51,4.0,$,40.860625,-73.902116,mexican,2378 Jerome Ave,Bronx,10468,"['2378 Jerome Ave', 'Bronx, NY 10468']"
2477,Patacon Pisao Truck,87,4.5,$,40.861288,-73.920191,foodtrucks,431 W 202nd St,New York,10034,"['431 W 202nd St', 'New York, NY 10034']"
2478,Belle Harlem,159,4.5,$$$,40.8173,-73.94171,newamerican,2363 Adam Clayton Powell Blvd,New York,10030,"['2363 Adam Clayton Powell Blvd', 'New York, NY 10030']"
2479,Estrellita Poblana II,135,3.5,$$,40.8670645863417,-73.8675294497723,mexican,2819 White Plains Rd,Bronx,10467,"['2819 White Plains Rd', 'Bronx, NY 10467']"
